Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,total_pages,total_duration,avg_time_per_product,bounce_exit_ratio,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
5,115.8,0,0.0,60,1516.73,0.007936508,0.01982092,0.0,2,2,4,3,1,65,1632.53,24.864426229508197,0.40039047680547596,1,0,0,0,0,0,0,0,0,0,0,0,1
4,54.8,0,0.0,3,20.25714286,0.0,0.028571429,0.0,1,1,3,2,0,7,75.05714286,5.064285715,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,661.0,3,373.0,36,1381.75,0.0,0.018421053,0.0,2,4,2,4,0,44,2415.75,37.3445945945946,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,16,588.3333333,0.028571429,0.067857143,0.8,2,6,1,2,0,16,588.3333333,34.60784313529412,0.42104643211353426,0,0,0,0,0,0,1,0,0,0,0,0,1
5,62.0,0,0.0,40,737.2619048,0.013333333,0.028888889,0.6,2,2,7,2,0,45,799.2619048,17.98199767804878,0.4615224724470211,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,2,2,1,2,1,13,1245.25,88.94642857142857,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,91.88888889,0,0.0,25,437.2222222,0.028571429,0.035,0.0,3,2,1,1,1,31,529.11111109,16.816239315384614,0.8163032199080025,0,0,0,0,0,1,0,0,0,0,0,0,1
5,176.25,0,0.0,13,1183.05,0.0,0.0375,0.0,2,2,1,2,0,18,1359.3,84.50357142857142,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,2,2,1,2,0,14,1404.75,93.65,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,2,30.0,0.0,0.05,0.0,3,2,1,9,1,2,30.0,10.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,3,30.0,0.0,0.033333333,0.0,1,1,3,1,0,3,30.0,7.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,54.5,0.0,0.066666667,0.6,2,4,3,2,0,3,54.5,13.625,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,3,2,4,3,0,2,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
7,40.5,0,0.0,39,743.0119048,0.0,0.01,0.0,2,2,1,3,1,46,783.5119048,18.57529762,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,4,1,6,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
6,212.0,1,9.0,10,491.0,0.0,0.004444444,0.6,1,1,1,2,0,17,712.0,44.63636363636363,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,2,2,2,2,0,24,579.3,24.1375,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,54.5,4,472.0,14,678.5,0.0,0.010526316,0.6,3,2,3,2,0,21,1205.0,45.233333333333334,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,108.0,2,42.0,32,879.9166667,0.02195122,0.030226481,0.0,1,1,1,4,0,41,1029.9166667,26.664141415151512,0.726200770748975,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,6,254.0,0.025,0.0875,0.0,1,1,6,10,0,6,254.0,36.285714285714285,0.28571102044548063,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,22,1483.8,0.0,0.01446281,0.0,4,1,1,2,0,22,1483.8,64.51304347826087,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,0.0,2,5,2,7,0,85,3038.32380913,35.52894248051948,0.09817274901037289,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,7,40.0,0.142857143,0.157142857,0.6,3,2,3,4,0,7,40.0,5.0,0.9090851257392772,0,0,0,0,0,0,1,0,0,0,0,0,1
1,61.4,0,0.0,27,779.6066667,0.0,0.007142857,0.0,2,2,7,2,0,28,841.0066667,27.843095239285713,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,156.6071429,5,156.75,83,2694.507143,0.0,0.009090909,0.0,2,4,1,2,0,97,3007.8642858999997,32.077465988095234,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,7.0,0,0.0,24,445.4333333,0.017391304,0.02173913,0.0,1,1,4,3,1,25,452.4333333,17.817333332,0.7999632016919862,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,21,830.0,0.052380952,0.1,0.2,2,2,3,1,0,21,830.0,37.72727272727273,0.5238042819571804,0,0,0,0,0,0,1,0,0,0,0,0,1
2,86.38888889,0,0.0,29,897.0902778,0.013978495,0.04659824,0.0,2,2,6,3,0,31,983.4791666899999,29.903009259999997,0.29997259611959337,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,150.8666667,0.0,0.02,0.0,1,1,6,2,0,10,150.8666667,13.715151518181818,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
18,1012.5,6,114.3333333,106,3163.096825,0.011664747,0.021393867,0.0,3,2,6,13,0,130,4289.9301583,29.561652570093457,0.5452124100607869,0,0,0,0,0,0,0,1,0,0,0,0,1
2,78.33333333,0,0.0,12,262.5,0.028571429,0.033333333,0.0,1,1,1,1,0,14,340.83333333,20.192307692307693,0.8571171650562199,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,2,2,6,5,0,4,52.3,10.459999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,89.5,0.04,0.053333333,0.0,1,1,3,2,1,5,89.5,14.916666666666666,0.7499859424509913,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,1,1,1,10,1,21,947.3928571,43.06331168636364,0.29999100326981193,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,17,477.7166667,0.0,0.0,0.0,2,2,6,2,1,17,477.7166667,26.539814816666667,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,36.5,0,0.0,47,1073.31002,0.004787234,0.029749907,0.0,1,1,1,3,1,49,1109.81002,22.360625416666664,0.1609105228287662,0,0,0,0,0,0,0,1,0,0,0,0,1
3,53.5,1,18.0,42,2553.858333,0.0,0.022101449,0.0,2,2,2,1,0,46,2625.358333,59.39205425581395,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,246.9333333,0.006666667,0.01,0.4,1,1,8,2,0,10,246.9333333,22.448484845454544,0.6666000399960005,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,4,1440.0,0.0,0.05,0.8,2,2,5,1,0,4,1440.0,288.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,3,3,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,3,158.0,0.033333333,0.033333333,0.0,1,1,1,3,0,3,158.0,39.5,0.999970000899673,0,1,0,0,0,0,0,0,0,0,1,0,0
8,160.5,2,5.0,56,1167.321429,0.004761905,0.018915344,0.0,2,2,3,1,0,66,1332.821429,20.479323315789475,0.25173495470372076,0,1,0,0,0,0,0,0,0,0,0,0,1
1,11.0,0,0.0,104,4877.257071,0.003921569,0.020140056,0.0,2,2,1,6,1,105,4888.257071,46.450067342857146,0.19470523293316894,0,0,0,0,0,0,1,0,0,0,0,0,1
8,164.5833333,1,880.25,62,2587.150595,0.008333333,0.013161376,0.0,1,2,7,2,0,71,3631.9839283,41.06588246031746,0.6331176833118883,0,1,0,0,0,0,0,0,0,0,0,0,1
2,162.0,0,0.0,7,204.5,0.0,0.022222222,0.0,1,1,8,2,0,9,366.5,25.5625,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
14,181.0733333,3,58.4,18,450.5066667,0.0,0.011111111,0.0,2,2,1,3,1,35,689.98,23.71087719473684,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,6,127.4,0.0,0.0,0.0,1,1,8,2,0,6,127.4,18.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,177.0,0,0.0,39,1905.152381,0.005,0.016458333,0.0,3,2,1,1,0,43,2082.152381,47.628809525,0.30377901704765314,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,48,4152.083333,0.00625,0.028125,0.0,2,2,1,1,1,48,4152.083333,84.7363945510204,0.22221432126857713,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,42,922.3,0.019047619,0.034920635,0.0,3,2,8,2,0,42,922.3,21.448837209302326,0.5454389234639214,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,89.33333333,0.0,0.066666667,0.0,2,4,3,3,0,6,89.33333333,12.761904761428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,74.33333333,1,419.0,63,2717.327381,0.002857143,0.012857143,0.0,2,2,3,2,1,73,3210.6607143300002,42.458240328125,0.2222049482573028,0,0,0,0,0,1,0,0,0,0,0,0,1
1,43.5,0,0.0,79,2006.834416,0.002531646,0.006439185,0.0,3,3,1,3,1,80,2050.3344159999997,25.085430199999998,0.3931014404089323,0,0,0,0,0,0,0,1,0,0,0,0,1
6,545.65,3,204.3466667,69,1182.432333,0.000684932,0.002998087,0.0,2,2,1,13,1,78,1932.4289997,16.89189047142857,0.22838017036518113,0,0,0,0,0,0,0,1,0,0,0,0,1
1,29.2,0,0.0,0,0.0,0.0,0.066666667,0.0,1,1,4,2,1,1,29.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,0.0,1,1,1,10,0,179,8603.231771,49.10182601785715,0.32511018213785314,0,0,0,0,0,0,0,1,0,0,0,0,1
4,46.4,0,0.0,5,61.4,0.0,0.014285714,0.0,2,2,4,4,0,9,107.8,10.233333333333333,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
10,318.6410256,9,991.25,216,7761.034859,0.007542901,0.022135148,0.0,2,6,2,2,1,235,9070.925884600001,35.765137599078344,0.3407503871043869,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,37,1138.5,0.0,0.013513514,0.0,2,2,1,8,0,37,1138.5,29.960526315789473,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,73,2784.8,0.002739726,0.015317559,0.0,2,2,5,2,1,73,2784.8,37.63243243243244,0.17885011246815058,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,1,1,1,3,0,2,10.0,3.3333333333333335,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,20,724.1333333,0.074074074,0.083333333,0.6,3,3,3,4,0,20,724.1333333,34.48253968095238,0.8888782250168128,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,23,347.8522727,0.008695652,0.030434783,0.0,2,2,1,3,0,23,347.8522727,14.493844695833333,0.2857048888803025,0,0,0,0,0,0,0,1,0,0,0,0,1
1,15.2,0,0.0,30,515.5333333,0.0,0.016666667,0.0,2,2,1,2,0,31,530.7333333,16.63010752580645,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,344.2,3,201.4,51,1693.633333,0.003703704,0.014814815,0.0,2,6,1,2,0,60,2239.233333,32.56987178846154,0.24998314301305732,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,6,192.875,0.0,0.016666667,0.0,8,13,9,20,0,6,192.875,27.553571428571427,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,36.0,1,395.0,12,343.5833333,0.0,0.014285714,0.0,2,2,1,2,0,16,774.5833333,26.429487176923075,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,0,0.0,9,261.75,0.0,0.026666667,0.0,2,6,1,1,0,9,261.75,26.175,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,226.6666667,0.0,0.033333333,0.0,4,1,9,1,1,6,226.6666667,32.38095238571429,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,55.4,2,96.8,26,600.5733333,0.013793103,0.022413793,0.0,2,2,1,2,0,30,752.7733332999999,22.24345678888889,0.6153571438290775,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,1760.0,0.036363636,0.072727273,0.6,1,1,1,3,0,11,1760.0,146.66666666666666,0.49999311821965026,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,2,24.0,15,1075.5,0.0,0.013333333,0.0,6,2,4,2,1,17,1099.5,67.21875,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,7,267.5,0.028571429,0.064285714,0.0,2,2,6,3,0,7,267.5,33.4375,0.44443753961355065,0,1,0,0,0,0,0,0,0,0,0,0,1
9,134.7666667,0,0.0,17,347.547619,0.024242424,0.042121212,0.0,3,2,4,4,0,26,482.3142857,19.308201055555557,0.5755259006815692,0,0,0,0,0,0,1,0,0,0,0,0,1
9,97.64285714,0,0.0,37,584.5958874,0.005128205,0.013043478,0.0,2,4,1,3,1,46,682.2387445400001,15.3841023,0.3931322510567307,0,0,0,0,0,1,0,0,0,0,0,0,1
1,38.0,0,0.0,29,986.8333333,0.013793103,0.035057471,0.0,2,4,3,4,0,30,1024.8333333,32.894444443333335,0.3934313906616178,0,0,0,0,0,0,1,0,0,0,0,0,1
1,34.5,0,0.0,18,3026.374242,0.0,0.005263158,0.0,1,1,3,2,0,19,3060.874242,159.28285484210525,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,48.5,0,0.0,55,1042.242857,0.0,0.002222222,0.0,4,2,1,2,0,58,1090.742857,18.611479589285715,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,0,0.0,79,3129.393438,0.018258179,0.044962458,0.0,3,2,3,3,0,79,3129.393438,39.117417975,0.40606705560768924,0,0,0,0,0,0,1,0,0,0,0,0,1
7,161.0,3,775.5,19,4996.666667,0.008,0.026,0.0,2,4,8,2,0,29,5933.166667,249.83333335000003,0.3076804738279297,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,5,73.0,0.12,0.16,0.0,2,2,2,3,0,5,73.0,12.166666666666666,0.7499953125292966,0,0,0,0,0,0,0,1,0,0,0,0,1
2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,0.0,1,1,1,10,0,63,1556.840278,20.389487551724137,0.5678023748794843,0,0,0,0,0,0,0,1,0,0,0,0,1
3,23.0,0,0.0,30,465.4166667,0.0,0.009375,0.0,4,1,4,3,0,33,488.4166667,15.013440861290324,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,24,968.6924242,0.0,0.0,0.0,1,1,9,2,0,24,968.6924242,38.747696968,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,261.0,0.0,0.066666667,0.0,2,5,1,10,0,3,261.0,65.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
11,326.4946809,0,0.0,92,4637.53842,0.0005,0.011495239,0.0,4,1,4,3,0,103,4964.0331009,49.86600451612903,0.043492484803073425,0,0,0,0,0,0,0,1,0,0,0,0,1
1,60.75,0,0.0,13,355.1666667,0.015384615,0.056410256,0.0,3,2,3,3,0,14,415.9166667,25.36904762142857,0.27272243326757345,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,219.0,0.0,0.025,0.0,2,5,3,2,0,8,219.0,24.333333333333332,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,1,1,1,8,0,5,118.75,19.791666666666668,0.499993750078124,0,1,0,0,0,0,0,0,0,0,1,0,0
4,316.8333333,1,13.0,73,3085.007143,0.008333333,0.02475118,0.2,3,2,1,13,0,78,3414.8404763,41.68928571621621,0.3366706690077399,0,0,0,0,0,0,1,0,0,0,0,0,1
2,22.0,0,0.0,22,512.05,0.04375,0.075277778,0.6,1,1,3,2,0,24,534.05,22.26304347826087,0.5811730897119504,0,0,0,0,0,0,1,0,0,0,0,0,1
6,82.2,0,0.0,176,5505.401209,0.0,0.005809793,0.0,2,2,1,3,0,182,5587.6012089999995,31.10396163276836,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,20.2,6,226.0,76,1308.573395,0.032611502,0.054407935,0.0,3,2,6,2,0,83,1554.773395,16.994459675324673,0.5993776941232171,0,0,0,0,1,0,0,0,0,0,0,0,1
3,50.15,0,0.0,26,1107.116667,0.0,0.009490509,0.0,2,2,1,1,0,29,1157.266667,41.004321,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,171.75,2,16.0,49,1494.083333,0.001257862,0.028773585,0.0,2,2,1,1,0,59,1681.833333,29.88166666,0.043714340276323704,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,12,412.875,0.0,0.02,0.0,3,2,4,1,1,12,412.875,31.759615384615383,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,19.0,0,0.0,4,88.0,0.0,0.02,0.0,1,1,1,3,0,6,107.0,17.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,16,865.5833333,0.0,0.002083333,0.0,1,1,1,2,1,16,865.5833333,50.916666664705886,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,25.0,0,0.0,5,40.0,0.066666667,0.083333333,0.6,2,2,1,1,0,7,65.0,6.666666666666667,0.7999904073150739,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,13,129.5,0.015384615,0.053846154,0.0,2,2,3,1,0,13,129.5,9.25,0.2857089717313565,0,0,0,0,0,0,0,1,0,0,0,0,1
2,101.5,0,0.0,26,572.8809524,0.0,0.007692308,0.0,2,4,3,2,1,28,674.3809524,21.21781305185185,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0,0.0,11,976.0,0.0,0.033333333,0.0,2,2,1,1,0,11,976.0,81.33333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,1,51.0,0.0,0.1,0.0,3,2,3,3,0,1,51.0,25.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
9,183.3,2,34.0,45,2904.922294,0.0,0.011870748,0.0,1,1,1,8,1,56,3122.222294,63.150484652173915,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,54.4,0.066666667,0.133333333,0.0,3,2,4,3,1,3,54.4,13.6,0.4999962537780873,0,0,0,1,0,0,0,0,0,0,0,0,1
2,26.0,3,140.8333333,65,5478.530087,0.00952381,0.038958835,0.0,2,2,3,6,0,70,5645.3634203,83.00803162121213,0.24445201064121552,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,16,394.5580952,0.0,0.015,0.0,2,2,1,20,0,16,394.5580952,23.20929971764706,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,86.6,0,0.0,41,1678.4,0.031060606,0.046893939,0.0,2,2,1,1,0,44,1765.0,39.96190476190476,0.6623445229345537,0,0,0,0,1,0,0,0,0,0,0,0,1
7,168.7,0,0.0,34,1062.704762,0.005405405,0.013719827,0.0,2,2,3,2,0,41,1231.4047620000001,30.362993200000002,0.3939562097823987,0,0,0,0,0,0,0,0,0,1,1,0,0
3,122.0,0,0.0,34,651.8666667,0.0,0.011764706,0.0,3,3,2,11,0,37,773.8666667,18.624761905714287,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,3,13.0,0.066666667,0.133333333,0.0,3,2,3,3,0,3,13.0,3.25,0.4999962537780873,0,0,0,0,0,0,1,0,0,0,0,0,1
3,22.27777778,1,0.0,6,36.90277778,0.0,0.086666667,0.0,2,2,2,2,0,10,59.18055556,5.271825397142857,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,14,152.0,0.057142857,0.057142857,0.0,1,1,4,3,0,14,152.0,10.133333333333333,0.9999825003062008,0,1,0,0,0,0,0,0,0,0,0,0,1
1,82.6,0,0.0,28,1375.133333,0.0,0.020689655,0.0,4,1,3,20,0,29,1457.733333,47.41839079310345,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,3,2,6,3,0,3,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
2,59.5,1,20.0,96,5604.977381,0.004888889,0.016624762,0.0,2,7,1,6,0,99,5684.477381,57.78327196907216,0.29405503338734185,0,0,0,0,0,0,1,0,0,0,0,0,1
1,36.0,0,0.0,19,1661.75,0.0,0.023529412,0.0,2,2,3,1,0,20,1697.75,83.0875,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,21,947.0,0.01,0.02,0.0,2,2,1,5,1,21,947.0,43.04545454545455,0.4999750012499375,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0,0.0,29,2841.0,0.0,0.024137931,0.8,2,2,7,4,0,29,2841.0,94.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,3,402.0,0.0,0.066666667,0.0,4,2,3,2,0,3,402.0,100.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,48.5,0,0.0,35,668.1,0.007843137,0.019117647,0.0,2,4,1,3,0,36,716.6,18.558333333333334,0.4102349397423363,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,4,1,9,3,0,1,0.0,0.0,0.9999950000249999,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,3,2,0,1,0.0,0.0,0.9999950000249999,0,1,0,0,0,0,0,0,0,0,0,0,1
2,566.0,0,0.0,11,574.3333333,0.0,0.015277778,0.4,1,1,8,2,0,13,1140.3333333,47.86111110833334,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15,444.4444444,0,0.0,32,641.6944444,0.024738676,0.04411104,0.0,3,2,1,13,0,47,1086.1388888,19.445286193939392,0.5608145984633675,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,17,697.5166667,0.0,0.017647059,0.8,2,2,1,2,0,17,697.5166667,38.75092592777778,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,34.0,0,0.0,7,179.0,0.0,0.028571429,0.0,2,4,2,8,0,8,213.0,22.375,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,0,0.0,9,355.5,0.022222222,0.044444444,0.0,3,2,1,3,0,9,355.5,35.55,0.4999887502530068,0,0,0,0,0,0,0,1,0,0,0,0,1
5,53.0,0,0.0,38,2246.166667,0.016923077,0.013931624,0.2,1,1,3,3,0,43,2299.166667,57.5940171025641,1.2146367403584566,0,0,0,0,0,0,1,0,0,0,0,0,1
7,105.4666667,0,0.0,44,778.9666667,0.0,0.004166667,0.0,2,2,6,2,0,51,884.4333334,17.310370371111112,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,116.2,0,0.0,38,1057.033333,0.030769231,0.05,0.0,1,8,1,1,0,43,1173.2333330000001,27.103418794871796,0.6153723125537489,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,2,4,3,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,1,0,0
14,230.1069444,0,0.0,52,2059.109203,0.003747073,0.008451124,0.0,2,2,1,13,0,66,2289.2161474,38.85111703773585,0.4433291560795843,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,65.4,0.0,0.1,0.0,2,2,9,13,1,2,65.4,21.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,12.06666667,0,0.0,45,591.2640602,0.0,0.013028631,0.0,2,2,1,2,0,46,603.33072687,12.853566526086956,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,111.0,1,11.0,55,3494.06746,0.0,0.029188713,0.0,2,2,3,1,0,61,3616.06746,62.39406178571429,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,13,412.0,0.0,0.028205128,0.0,2,2,4,3,0,13,412.0,29.428571428571427,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,22,366.75,0.018181818,0.040909091,0.0,2,2,6,1,0,22,366.75,15.945652173913043,0.4444335750805345,0,0,0,0,0,0,0,1,0,0,0,0,1
11,361.6,4,112.6,12,147.7333333,0.057142857,0.055555556,0.0,3,2,1,3,0,27,621.9333333000001,11.364102561538461,1.028552903819308,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,22,1368.0,0.004545455,0.013636364,0.0,2,5,7,3,0,22,1368.0,59.47826086956522,0.33330891512465316,0,0,0,0,0,0,0,1,0,0,0,0,1
2,39.4,0,0.0,40,673.65,0.0,0.014634146,0.0,4,2,6,3,1,42,713.05,16.430487804878048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,207.0928571,1,52.4,35,2239.502857,0.010833333,0.024333333,0.0,1,1,8,3,0,42,2498.9957141,62.20841269444444,0.44518717648846184,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,29,582.0,0.006896552,0.020689655,0.0,2,2,5,4,0,29,582.0,19.4,0.33331723911108657,0,0,0,0,0,0,1,0,0,0,0,0,1
2,76.0,0,0.0,40,1209.802992,0.004878049,0.01624838,0.0,1,1,2,2,0,42,1285.802992,29.507390048780486,0.300199084518917,0,0,0,0,0,1,0,0,0,0,0,0,1
4,94.25,3,79.5,77,3719.643711,0.002469136,0.010684624,0.0,3,2,3,3,0,84,3893.393711,47.68773988461539,0.23107082936850482,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,4,39.8,0.0,0.05,0.0,1,1,1,3,0,4,39.8,7.959999999999999,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,19,539.15,0.010526316,0.003947368,0.0,3,2,3,3,0,19,539.15,26.9575,2.6659916198287497,0,0,0,0,0,0,0,1,0,0,0,0,1
1,26.5,1,58.5,24,760.7632353,0.006153846,0.020512821,0.0,2,2,1,2,0,26,845.7632353,30.430529412000002,0.2999853610889946,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,1,1,6,6,0,3,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,0,1
6,142.9111111,0,0.0,13,264.3396825,0.0,0.034509804,0.0,1,1,3,5,0,19,407.25079359999995,18.881405892857142,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,14,115.6666667,0.057142857,0.076190476,0.0,3,2,1,13,0,14,115.6666667,7.711111113333333,0.749990156379173,0,0,0,0,0,0,1,0,0,0,0,0,1
